study_id,experiment,experiment_name,year,participant,age_in_years,sex,species,re_trial,period,rocking,scratching,grinning,vocalizing,pacing,wrist_shaking,changing_location,sexual_activity
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dokana,16.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,dunja,31.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,padana,7.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uher2008coherence,0,orangutan_prefeeding_observations,2005,pini,16.0,f,orangutan,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
